ID do cliente;CPF do cliente;Nome do cliente;Telefone com DDD;Logradouro;UF;Município;ID do produto;Nome do produto;Preço unitário;Quantidade comprada;Valor total pago;Taxa de entrega;Nome do entregador;Data da compra;Data da entrega
9843;328.906.517-03;Liam Santos;+55 61 4078 5869;Jardim de da Conceição, 50;RJ;Fortaleza;10;Webcam;300;4;1218.6;18.6;Ana Pacheco;2025-10-18;2025-10-25
9844;340.769.218-87;João Felipe Pimenta;0900-162-1772;Sítio Eduarda Cardoso;MG;Belo Horizonte;6;Monitor;900;3;2736.32;36.32;Sra. Maria Moraes;2025-09-10;2025-10-21
9845;130.697.425-99;Matheus Viana;+55 (081) 5510-2923;Rodovia Matteo Cavalcanti, 54;SP;São Paulo;1;Notebook;3500;9;31518.28;18.28;Liz Pires;2025-09-04;2025-10-27
9846;903.845.261-60;Dr. Davi Miguel Nogueira;(021) 6507 1019;Distrito de Souza, 22;CE;Juazeiro do Norte;10;Webcam;300;5;1528.3;28.3;Srta. Stella Caldeira;2025-10-10;2025-10-26
9847;756.421.083-44;Luigi Rocha;11 9475 3516;Parque Peixoto, 497;RJ;Petrópolis;9;Pen Drive;60;2;158.61;38.61;Valentina Pimenta;2025-09-21;2025-10-12
9848;243.875.019-79;Theo das Neves;21 8815-2667;Avenida de da Paz, 104;RJ;Petrópolis;7;Impressora;700;5;3523.96;23.96;Beatriz Teixeira;2025-09-21;2025-09-28
9849;067.823.195-86;Emanuel Pereira;+55 61 8249 4552;Campo de Andrade, 52;CE;Rio de Janeiro;10;Webcam;300;4;1243.55;43.55;Matheus Araújo;2025-10-13;2025-10-30
9850;125.039.864-98;Isaque Sales;+55 41 7986 2004;Condomínio Cunha, 2;MG;Juiz de Fora;1;Notebook;3500;4;14026.63;26.63;Maria Helena Cavalcanti;2025-10-23;2025-11-01
9851;528.930.714-14;Ísis Cavalcanti;+55 11 8990-7709;Rodovia Breno Novaes, 4;CE;Rio de Janeiro;2;Smartphone;1800;1;1831.74;31.74;Sophie Nogueira;2025-10-10;2025-10-25
9852;063.415.927-52;Luara Sá;(021) 7518-5737;Lago Eduardo Abreu, 68;CE;Rio de Janeiro;2;Smartphone;1800;1;1844.57;44.57;Vitor Gabriel Fernandes;2025-10-27;2025-10-28
9853;428.695.137-55;João Lucas Casa Grande;31 1610-4496;Residencial Maria Eduarda Correia, 469;CE;Rio de Janeiro;2;Smartphone;1800;3;5405.56;5.56;Kaique Barros;2025-10-14;2025-10-29
9854;569.328.170-12;Ana Liz da Mata;51 2001 7668;Campo Laura Machado, 92;SP;São Paulo;1;Notebook;3500;9;31530.78;30.78;Asafe da Mota;2025-09-11;2025-09-22
9855;649.025.178-76;Caio Nascimento;+55 (061) 8541 7871;Parque de Alves;CE;Rio de Janeiro;4;Mouse;80;8;650.78;10.78;Yago Melo;2025-09-22;2025-09-29
9856;052.143.986-89;João Miguel Farias;0500-310-9048;Sítio Ana Clara Alves, 30;SP;Santos;1;Notebook;3500;10;35029.59;29.59;Evelyn Abreu;2025-09-27;2025-09-28
9857;265.807.394-10;Dr. Thales Pires;+55 (061) 8176-1895;Vale Fogaça, 9;SP;Campinas;2;Smartphone;1800;1;1826.48;26.48;Enrico Marques;2025-10-24;2025-10-31
9858;792.356.184-28;Beatriz Vasconcelos;(031) 0237-6999;Setor de Novaes, 77;SP;Santos;6;Monitor;900;4;3632.35;32.35;Cauã Mendes;2025-10-21;2025-10-31
9859;082.745.136-90;Rebeca Vieira;(031) 4036-3909;Estação Leão, 4;MG;Juiz de Fora;2;Smartphone;1800;5;9016.8;16.8;Vitor da Conceição;2025-10-07;2025-11-02
9860;208.941.367-04;Kamilly Nascimento;+55 31 8416-0255;Setor Montenegro, 553;CE;Juazeiro do Norte;2;Smartphone;1800;6;10807.05;7.05;Maria Liz Ferreira;2025-09-25;2025-10-27
9861;078.614.293-69;Daniela Almeida;+55 11 3299-3923;Rua Stella Vasconcelos, 87;MG;Juiz de Fora;3;Fone de Ouvido;250;3;755.17;5.17;Nathan Cassiano;2025-10-22;2025-11-02
9862;302.967.185-21;Caroline Garcia;+55 (084) 5523 7882;Esplanada Jesus, 19;CE;Caucaia;7;Impressora;700;9;6321.3;21.3;Srta. Yasmin Campos;2025-10-27;2025-10-28
9863;036.471.952-43;Luiz Fernando Ramos;81 2335-7323;Núcleo de Costela;RJ;Niterói;1;Notebook;3500;3;10523.86;23.86;Ravy Rezende;2025-09-18;2025-09-25
9864;482.930.751-04;Gustavo Henrique Macedo;+55 (084) 9733 1195;Trevo de Pacheco, 34;SP;Santos;7;Impressora;700;3;2148.22;48.22;Dr. Eduardo Ramos;2025-09-14;2025-10-10
9865;865.431.907-01;Isaac Vieira;31 7155-6877;Setor de Marques, 68;MG;Belo Horizonte;2;Smartphone;1800;6;10807.78;7.78;Vinícius Monteiro;2025-09-30;2025-10-27
9866;136.524.097-52;Thiago Siqueira;+55 (071) 0758 7593;Jardim de Macedo, 17;MG;Juiz de Fora;9;Pen Drive;60;2;159.82;39.82;Caleb Rodrigues;2025-10-15;2025-10-25
9867;827.361.504-90;Sra. Maria Liz Montenegro;51 7560 2359;Rodovia de Souza, 56;RJ;Fortaleza;10;Webcam;300;6;1829.63;29.63;Pietro Cavalcante;2025-10-11;2025-10-12
9868;586.320.174-62;Davi Lucas Sales;+55 84 0255 0797;Praça de Azevedo, 28;MG;Uberlândia;2;Smartphone;1800;7;12608.77;8.77;Carlos Eduardo Vargas;2025-09-13;2025-09-19
9869;460.319.827-22;Maria Flor da Rosa;11 4459 6167;Passarela Campos, 40;MG;Juiz de Fora;10;Webcam;300;9;2725.6;25.6;Rhavi da Mata;2025-10-17;2025-11-01
9870;813.549.206-51;Maria Liz Rocha;+55 (041) 7987-5558;Favela Nascimento, 816;CE;Rio de Janeiro;6;Monitor;900;4;3630.43;30.43;Aylla Cunha;2025-10-07;2025-10-18
9871;479.851.230-32;Isaac Sales;0800-106-0653;Vila Vitor Rodrigues, 58;MG;Juiz de Fora;7;Impressora;700;1;705.35;5.35;Lorena Pires;2025-09-30;2025-09-30
9872;619.035.487-48;Catarina da Mata;(041) 9742 3378;Estação Anna Liz Martins, 40;RJ;Niterói;2;Smartphone;1800;1;1835.91;35.91;Sr. João Miguel Camargo;2025-10-23;2025-10-24
9873;416.520.398-05;Dra. Larissa Santos;+55 (071) 0688 1790;Trecho Rocha, 988;MG;Juiz de Fora;6;Monitor;900;2;1809.94;9.94;Bruno Guerra;2025-10-11;2025-10-19
9874;638.415.027-17;Sr. Davi Miguel da Conceição;+55 11 4651 2617;Viaduto Fogaça, 4;RJ;Petrópolis;7;Impressora;700;1;746.26;46.26;Raul Rios;2025-09-17;2025-10-10
9875;920.734.516-16;Bernardo Vargas;+55 (011) 5711 0739;Praia Luara da Conceição, 96;RJ;Niterói;1;Notebook;3500;8;28012.27;12.27;Alexandre Ramos;2025-10-18;2025-10-20
9876;049.861.257-02;Srta. Fernanda Caldeira;(071) 8314 4551;Vale Gabrielly Montenegro, 66;SP;Santos;5;Teclado;150;8;1239.15;39.15;Yago Santos;2025-09-13;2025-10-29
9877;769.502.143-16;Nathan Dias;+55 31 9213 5146;Estrada de Moreira, 8;RJ;Petrópolis;1;Notebook;3500;5;17532.16;32.16;João Guilherme Rezende;2025-10-25;2025-10-27
9878;024.573.819-32;João Felipe Costela;+55 61 6076-4589;Conjunto de Costa, 510;CE;Caucaia;5;Teclado;150;2;321.86;21.86;Dr. Joaquim Santos;2025-10-07;2025-10-31
9879;724.130.685-62;Bruna Cunha;(031) 9617-6961;Quadra Anthony Pereira, 54;MG;Juiz de Fora;6;Monitor;900;5;4508.34;8.34;José Miguel Teixeira;2025-08-30;2025-10-27
9880;235.189.674-28;Sr. Apollo Pires;+55 61 2138 0311;Setor Ísis Gomes, 2;RJ;Niterói;2;Smartphone;1800;9;16243.83;43.83;André Martins;2025-09-12;2025-10-07
9881;980.634.215-15;Vitor Gabriel Aragão;(051) 7670 4546;Estação João Felipe Rodrigues, 11;SP;Santos;5;Teclado;150;8;1223.83;23.83;Dr. José Miguel Brito;2025-09-05;2025-09-20
9882;910.635.842-05;Srta. Clara Castro;(011) 5756-5088;Favela Leão;RJ;Fortaleza;1;Notebook;3500;8;28042.34;42.34;João Gabriel da Mota;2025-09-22;2025-10-15
9883;402.981.653-33;Juan Andrade;0800 926 2796;Favela de Gonçalves, 777;SP;Campinas;9;Pen Drive;60;5;336.17;36.17;Eduarda Albuquerque;2025-09-01;2025-10-16
9884;635.107.489-48;Lunna Lima;+55 (041) 4435-1719;Aeroporto Felipe Casa Grande, 10;MG;Juiz de Fora;6;Monitor;900;9;8149.01;49.01;Anna Liz Cavalcante;2025-10-07;2025-10-10
9885;105.278.943-97;Theo Moraes;0900 478 4525;Recanto Manuella Camargo;CE;Caucaia;3;Fone de Ouvido;250;6;1532.69;32.69;Dr. Benício Martins;2025-09-06;2025-10-01
9886;419.302.587-04;Bella Garcia;+55 61 7104 0379;Conjunto Luiz Otávio Garcia, 89;RJ;Fortaleza;6;Monitor;900;2;1806.61;6.61;Sr. Nathan Jesus;2025-10-25;2025-10-30
9887;973.254.860-65;Luiz Gustavo Fonseca;+55 (051) 6607-1137;Viela Luan Santos;CE;Juazeiro do Norte;1;Notebook;3500;5;17546.26;46.26;Matteo da Mata;2025-10-14;2025-11-01
9888;628.017.549-94;Dr. Lucca Souza;(031) 6281-9553;Morro de Peixoto;SP;Santos;1;Notebook;3500;3;10537.69;37.69;Gabriel da Rosa;2025-09-14;2025-09-24
9889;675.108.423-44;Alexandre Moreira;+55 84 9729-7858;Viela Rebeca Farias, 8;RJ;Niterói;10;Webcam;300;10;3009.85;9.85;Luiz Henrique Porto;2025-09-01;2025-09-01
9890;692.087.134-31;Luna Sampaio;(071) 3965-3518;Travessa Ana Liz Garcia, 65;CE;Juazeiro do Norte;10;Webcam;300;7;2117.28;17.28;Dr. Asafe da Cunha;2025-09-14;2025-10-01
9891;295.601.874-49;Henry Fernandes;0500-976-0367;Lago Bruna Vieira, 6;MG;Belo Horizonte;9;Pen Drive;60;8;492.7;12.7;Bernardo da Rocha;2025-09-20;2025-10-29
9892;750.824.316-17;Luara Câmara;+55 41 5880-3374;Conjunto Guerra, 74;RJ;Fortaleza;1;Notebook;3500;6;21017.96;17.96;Maria Júlia da Paz;2025-10-04;2025-10-09
9893;715.803.294-97;Eloah Fogaça;+55 (041) 5363-3867;Estrada Nunes, 58;SP;Santos;6;Monitor;900;1;917.24;17.24;Pedro Henrique Fernandes;2025-10-03;2025-10-28
9894;234.510.789-88;Thomas Souza;(021) 6588 0541;Rodovia Benicio Nogueira, 83;SP;São Paulo;3;Fone de Ouvido;250;8;2028.06;28.06;Raul Moreira;2025-09-18;2025-10-20
9895;852.197.630-59;Juliana Fonseca;(061) 3487-6289;Largo Bárbara Cardoso, 5;CE;Juazeiro do Norte;3;Fone de Ouvido;250;7;1789.15;39.15;Maria Helena Ramos;2025-09-08;2025-09-19
9896;728.940.165-49;Igor Aragão;0900 381 6489;Vale Ayla Cavalcanti, 312;SP;São Paulo;3;Fone de Ouvido;250;10;2538.34;38.34;Vitória Marques;2025-10-16;2025-10-26
9897;397.124.605-25;Luiz Felipe Rodrigues;51 4713 8843;Praça Guerra, 133;MG;Belo Horizonte;6;Monitor;900;8;7200.0;22.23;Daniel Aragão;2025-10-15;2025-10-15
9898;319.276.854-19;Renan Carvalho;(061) 2197-1291;Praia Fogaça, 11;CE;Caucaia;2;Smartphone;1800;6;10813.87;13.87;Marina Leão;2025-09-12;2025-10-25
9899;213.590.678-68;Antony Marques;+55 (071) 3836 5823;Passarela da Rocha, 33;MG;Uberlândia;5;Teclado;150;6;917.87;17.87;Manuella Monteiro;2025-08-30;2025-09-23
9900;294.361.085-24;Maria Luísa Gonçalves;+55 11 2408 5219;Trevo Barbosa, 37;SP;São Paulo;3;Fone de Ouvido;250;1;286.65;36.65;Olívia Aragão;2025-09-07;2025-09-07
9901;380.219.564-70;Maria Fernanda Brito;(071) 5117-7284;Setor de Alves, 10;MG;Belo Horizonte;5;Teclado;150;9;1389.19;39.19;Ana Cecília Araújo;2025-10-07;2025-10-18
9902;180.754.923-23;Julia Moreira;(021) 4777 2871;Favela Enrico Marques, 77;CE;Juazeiro do Norte;7;Impressora;700;9;6305.66;5.66;Isabelly Gomes;2025-10-26;2025-10-28
9903;937.285.640-10;Pedro Henrique Gonçalves;81 0588 1733;Setor Cunha, 39;CE;Caucaia;5;Teclado;150;8;1206.91;6.91;Mateus Lopes;2025-10-11;2025-10-20
9904;461.290.835-05;Sr. Guilherme Freitas;(081) 9847-4200;Largo Barbosa, 2;MG;Uberlândia;9;Pen Drive;60;1;89.28;29.28;Ana Sophia Pereira;2025-10-23;2025-11-01
9905;760.218.354-17;Caleb Dias;+55 41 8895 4279;Recanto de da Conceição, 9;SP;Santos;9;Pen Drive;60;10;620.18;20.18;Mateus Alves;2025-10-06;2025-10-20
9906;239.546.107-52;Benjamim Cardoso;+55 (084) 7565 4702;Vale Silva, 43;CE;Juazeiro do Norte;6;Monitor;900;9;8118.31;18.31;Dr. Fernando Rodrigues;2025-10-03;2025-10-20
9907;142.986.350-15;Danilo Sá;31 1624-7593;Lago de Gonçalves, 1;CE;Caucaia;4;Mouse;80;8;661.91;21.91;Hadassa Pires;2025-09-18;2025-10-23
9908;398.015.742-32;Caio Araújo;0900 768 8845;Praça Olívia Peixoto, 6;SP;Santos;7;Impressora;700;8;5613.94;13.94;Ravi Monteiro;2025-09-13;2025-10-15
9909;871.495.623-37;Antônio Pimenta;+55 84 3338 7587;Praça Stella Moura, 683;CE;Juazeiro do Norte;3;Fone de Ouvido;250;4;1029.31;29.31;Rebeca Oliveira;2025-10-20;2025-10-23
9910;745.081.936-84;Maria Julia Mendonça;+55 21 1290-3970;Ladeira Calebe Fernandes, 3;SP;Campinas;3;Fone de Ouvido;250;4;1000.0;26.99;Luigi Azevedo;2025-10-09;2025-10-29
9911;271.506.983-95;Srta. Ana Beatriz Araújo;+55 (011) 3853-3288;Fazenda Emanuella Araújo;RJ;Fortaleza;5;Teclado;150;3;456.61;6.61;Brenda Cirino;2025-09-29;2025-10-03
9912;950.624.813-33;Dra. Emanuella Vargas;+55 61 1216 8264;Travessa da Mota, 41;SP;São Paulo;7;Impressora;700;2;1437.91;37.91;Dr. Bryan Camargo;2025-09-28;2025-10-21
9913;645.837.921-82;Sra. Kamilly Macedo;71 3245-0086;Estação de Castro;SP;Santos;1;Notebook;3500;3;10541.22;41.22;Hadassa Macedo;2025-09-04;2025-09-17
9914;819.725.036-77;Kaique Nogueira;+55 41 4614 1644;Viaduto de Ferreira, 677;MG;Uberlândia;2;Smartphone;1800;2;3649.94;49.94;Thales Ramos;2025-09-28;2025-10-25
9915;981.753.402-23;Diogo Rios;+55 (041) 4550 6819;Recanto Calebe Pimenta, 2;MG;Uberlândia;10;Webcam;300;1;321.66;21.66;Breno da Luz;2025-09-10;2025-10-10
9916;153.208.469-24;Ian Câmara;+55 (081) 2963 4454;Largo de Freitas, 42;SP;São Paulo;7;Impressora;700;8;5642.61;42.61;Melina Oliveira;2025-09-19;2025-10-08
9917;438.120.567-71;Luiz Otávio Sousa;0500-797-3898;Chácara de Campos, 17;MG;Juiz de Fora;7;Impressora;700;8;5640.14;40.14;Oliver Câmara;2025-10-06;2025-10-09
9918;821.607.593-68;Leandro Pastor;71 9537 9700;Viela Dom Almeida, 876;MG;Belo Horizonte;1;Notebook;3500;1;3518.94;18.94;Clara Melo;2025-10-17;2025-10-23
9919;695.431.807-84;Gabriela Vasconcelos;+55 (081) 1402 0271;Vereda de Ferreira, 56;CE;Rio de Janeiro;10;Webcam;300;8;2406.68;6.68;Sra. Mirella Dias;2025-09-07;2025-10-07
9920;103.256.874-71;Sr. Bernardo da Rocha;41 3390-2341;Via de Nascimento;CE;Rio de Janeiro;6;Monitor;900;10;9013.45;13.45;Esther Cassiano;2025-09-21;2025-10-26
9921;793.428.605-83;Rhavi Mendes;(084) 7324-1192;Pátio de Vieira;MG;Belo Horizonte;2;Smartphone;1800;5;1841.65;41.65;Rodrigo Fonseca;2025-10-23;2025-10-27
9922;259.163.048-89;Yago Aparecida;31 5018 1141;Jardim Maria Fernanda Camargo, 309;RJ;Niterói;7;Impressora;700;4;2811.02;11.02;Ana Beatriz Nascimento;2025-10-20;2025-10-28
9923;643.025.871-80;Caleb Abreu;(021) 5460 1108;Estrada Henrique Lima, 82;MG;Uberlândia;3;Fone de Ouvido;250;1;283.24;33.24;Ian Moraes;2025-09-25;2025-10-21
9924;150.874.369-00;Pietro Sales;+55 41 4699-4702;Chácara Agatha Mendonça, 72;RJ;Niterói;2;Smartphone;1800;9;16219.13;19.13;Sophie Cavalcante;2025-10-24;2025-11-01
9925;864.017.392-31;Léo da Mata;+55 (041) 8926-5224;Estrada Pacheco, 749;MG;Uberlândia;4;Mouse;80;4;358.91;38.91;Sabrina das Neves;2025-10-27;2025-11-01
9926;;;(084) 2560-9450;Viaduto de Cavalcanti, 6;CE;Juazeiro do Norte;3;Fone de Ouvido;250;2;506.41;6.41;Letícia Cavalcante;2025-09-12;2025-10-24
9927;690.513.742-16;Evelyn Castro;31 6119 7807;Largo Fogaça, 857;RJ;Fortaleza;2;Smartphone;1800;2;3613.88;13.88;Manuella Pires;2025-09-24;2025-10-07
9928;927.180.643-31;Dra. Olívia Correia;(084) 0525 5619;Quadra de Oliveira, 5;CE;Caucaia;9;Pen Drive;60;4;262.27;22.27;Ayla Azevedo;2025-10-24;2025-10-26
9929;470.192.538-14;Sr. Otto Ramos;(021) 4972 9001;Praia Pastor, 61;SP;São Paulo;3;Fone de Ouvido;250;2;549.99;49.99;Ryan Sousa;2025-09-30;2025-10-07
9930;342.798.106-13;Milena Marques;(084) 8943 4936;Jardim Olivia Monteiro, 28;RJ;Petrópolis;8;HD Externo;400;10;4033.48;33.48;Srta. Raquel Azevedo;2025-10-11;2025-10-15
9931;827.564.193-46;João Lucas Teixeira;(084) 9826 2333;Favela Borges, 75;RJ;Petrópolis;1;Notebook;3500;10;3530.63;30.63;Luara Moura;2025-10-11;2025-10-23
9932;213.546.078-80;Evelyn da Rocha;+55 84 7827 7015;Vale Vinicius da Luz, 75;SP;Santos;3;Fone de Ouvido;250;6;1549.55;49.55;Dr. João Felipe Sousa;2025-09-19;2025-10-20
9933;471.059.268-30;Mirella Novaes;+55 (061) 9957-3951;Quadra Cavalcanti, 75;SP;São Paulo;5;Teclado;150;4;641.87;41.87;Maria Liz Abreu;2025-09-19;2025-11-01
9934;341.902.687-04;Stephany Correia;(071) 7790-4864;Vila de Sampaio, 5;RJ;Petrópolis;3;Fone de Ouvido;250;7;1791.95;41.95;Marina da Cunha;2025-09-25;2025-11-02
9935;659.248.130-70;Maria Laura Caldeira;(071) 2913-2417;Fazenda Lívia Cassiano;MG;Belo Horizonte;4;Mouse;80;2;194.58;34.58;Ana Pires;2025-09-01;2025-09-08
9936;;;84 5550 4705;Recanto Martins, 618;CE;Caucaia;3;Fone de Ouvido;250;5;1273.45;23.45;Pedro Henrique Araújo;2025-09-19;2025-10-25
9937;695.473.128-55;Daniela Silveira;+55 51 1146 4852;Favela Marcelo Cirino;RJ;Petrópolis;7;Impressora;700;1;724.62;24.62;Caio da Cruz;2025-09-30;2025-10-30
9938;563.781.420-17;Milena Lima;+55 84 9863-6370;Vila Luna Rocha, 628;SP;São Paulo;6;Monitor;900;10;9047.72;47.72;Vinicius da Cunha;2025-09-20;2025-10-04
9939;234.517.890-60;Luan Carvalho;+55 11 8793 8857;Esplanada Pires, 867;SP;Santos;2;Smartphone;1800;6;10810.31;10.31;Letícia da Luz;2025-09-16;2025-10-29
9940;456.108.937-39;Matteo Marques;84 2071 0353;Favela Pacheco, 84;SP;Santos;7;Impressora;700;6;4213.09;13.09;Brenda Guerra;2025-10-03;2025-10-19
9941;928.067.153-77;Marina Azevedo;(084) 6439 3725;Praia Larissa Barbosa, 2;CE;Rio de Janeiro;10;Webcam;300;7;2147.33;47.33;Ana Liz Campos;2025-09-12;2025-09-25
9942;140.693.258-24;Josué Silva;0800-233-7433;Aeroporto Moraes, 57;CE;Juazeiro do Norte;3;Fone de Ouvido;250;1;297.13;47.13;Igor Pinto;2025-09-19;2025-10-29
9943;970.856.432-00;Srta. Ester Macedo;+55 (021) 1233 2719;Setor da Cruz, 87;CE;Caucaia;7;Impressora;700;3;2120.56;20.56;Dr. Renan Nogueira;2025-09-21;2025-10-19
9944;957.103.486-00;Sr. Murilo Costa;0300-289-9820;Praia Davi Lucas Pastor;CE;Juazeiro do Norte;1;Notebook;3500;7;24533.75;33.75;Isabela Azevedo;2025-09-08;2025-10-04
9945;367.810.592-03;Bárbara Cassiano;(011) 0887-2864;Ladeira Ribeiro, 57;RJ;Niterói;7;Impressora;700;2;1448.21;48.21;Sr. Ryan Moreira;2025-09-24;2025-10-17
9946;249.367.508-83;Sr. Breno da Paz;84 4678-4504;Travessa de Sampaio, 46;CE;Juazeiro do Norte;10;Webcam;300;9;2726.0;26.0;Gabriela Costa;2025-09-23;2025-10-22
9947;436.957.812-46;Henry Rocha;0900-685-5695;Jardim Câmara, 167;MG;Belo Horizonte;6;Monitor;900;6;5411.11;11.11;Emanuella Fonseca;2025-10-15;2025-10-22
9948;618.079.523-12;Dr. Théo da Cunha;0800-053-0185;Distrito de Pimenta, 6;RJ;Petrópolis;5;Teclado;150;8;1229.97;29.97;Noah da Paz;2025-10-01;2025-10-21
9949;367.042.158-08;Sr. Yuri Azevedo;+55 84 2943-8491;Setor de Porto, 36;RJ;Petrópolis;2;Smartphone;1800;5;9018.8;18.8;Caleb Pacheco;2025-09-11;2025-10-22
9950;983.175.460-39;Ágatha Nunes;+55 (061) 8083 9893;Núcleo de Ferreira, 2;CE;Juazeiro do Norte;7;Impressora;700;9;6328.62;28.62;Lavínia Sales;2025-09-26;2025-09-26
9951;084.721.539-32;Pedro Henrique Moura;+55 (011) 8643 6894;Trecho Bruno Mendonça;SP;Santos;10;Webcam;300;5;1533.87;33.87;Luiz Henrique Nascimento;2025-10-04;2025-10-17
9952;069.572.814-85;Kevin da Costa;+55 71 6944 2157;Condomínio Cunha, 78;MG;Uberlândia;7;Impressora;700;7;4936.62;36.62;Sr. Asafe Cassiano;2025-09-25;2025-10-24
9953;716.804.395-10;Manuella Campos;+55 (084) 8988 4113;Esplanada Rocha, 83;RJ;Niterói;8;HD Externo;400;1;442.52;42.52;Stephany Ramos;2025-09-02;2025-10-19
9954;815.703.642-90;Julia Freitas;(071) 8647 1450;Vereda de Nogueira, 782;SP;Santos;1;Notebook;3500;8;28041.33;41.33;Srta. Emilly das Neves;2025-09-20;2025-10-25
9955;108.632.974-04;Davi Santos;+55 84 8975-5871;Alameda de da Cunha, 2;RJ;Niterói;3;Fone de Ouvido;250;9;2281.29;31.29;Raquel Dias;2025-09-20;2025-10-30
9956;132.509.746-25;Sr. Otto Oliveira;+55 31 8579-2431;Sítio de Almeida, 5;RJ;Niterói;8;HD Externo;400;2;830.4;30.4;Daniel Camargo;2025-10-03;2025-10-03
9957;123.957.864-46;Maria Helena Farias;(061) 9280 7644;Vale Abreu, 828;MG;Juiz de Fora;7;Impressora;700;7;4922.57;22.57;Raquel Novais;2025-09-30;2025-10-20
9958;632.479.810-04;Davi Pimenta;84 9912 5895;Praia Fernanda da Cunha, 441;RJ;Petrópolis;10;Webcam;300;6;1822.13;22.13;Sr. Arthur Duarte;2025-09-11;2025-09-29
9959;650.498.712-20;Dra. Sophia Casa Grande;+55 (061) 8604 8456;Estrada de Caldeira, 269;SP;Santos;2;Smartphone;1800;10;18008.37;8.37;Rafaela Alves;2025-10-02;2025-10-21
9960;195.236.807-30;Dr. Luiz Otávio Sales;61 6621 4373;Largo de Rodrigues, 23;SP;Santos;2;Smartphone;1800;8;14409.46;9.46;Maria Vitória Silva;2025-09-15;2025-10-16
9961;391.254.076-43;Brayan Leão;(031) 9045-0363;Conjunto de Rezende, 72;RJ;Niterói;1;Notebook;3500;2;7041.35;41.35;Bruno Mendes;2025-10-23;2025-11-01
9962;837.469.501-39;André Costa;+55 (084) 5651 8476;Rua Oliver Sampaio;RJ;Niterói;4;Mouse;80;8;680.06;40.06;Matteo Ribeiro;2025-10-23;2025-10-25
9963;759.328.410-79;Clara Alves;61 9429-9879;Passarela de Camargo, 68;RJ;Petrópolis;5;Teclado;150;2;347.03;47.03;Catarina Rodrigues;2025-09-03;2025-09-12
9964;924.087.165-94;Leonardo Costa;81 1060-8564;Parque Alana Dias;MG;Belo Horizonte;7;Impressora;700;10;7049.17;49.17;Juliana Costela;2025-10-17;2025-10-19
9965;864.052.937-00;Pietro Porto;+55 (084) 5236-4218;Aeroporto de Teixeira, 3;RJ;Niterói;5;Teclado;150;6;905.02;5.02;Dra. Isabelly Castro;2025-10-01;2025-10-14
9966;713.462.085-90;Ágatha Castro;(084) 4396 7261;Ladeira Martins, 138;SP;São Paulo;10;Webcam;300;1;330.42;30.42;Benício Porto;2025-10-06;2025-10-31
9967;275.349.108-97;Benjamim Novaes;0300 772 0754;Largo Alícia Porto;RJ;Fortaleza;1;Notebook;3500;3;10527.71;27.71;Cecília Gomes;2025-09-13;2025-09-18
9968;850.176.924-01;Maria Júlia Andrade;+55 (031) 6829-7744;Passarela de Siqueira, 76;CE;Caucaia;1;Notebook;3500;4;14026.33;26.33;Theo Campos;2025-10-10;2025-10-28
9969;516.037.928-21;Mariah Duarte;+55 (051) 3184-0931;Feira de Sá;RJ;Niterói;2;Smartphone;1800;10;18042.58;42.58;Sra. Maitê Pires;2025-09-20;2025-09-22
9970;082.694.517-11;Vitória Sá;31 9838 4439;Feira Isabela Martins;MG;Juiz de Fora;8;HD Externo;400;1;430.19;30.19;Murilo da Rocha;2025-10-14;2025-10-19
9971;813.025.694-06;Mariana Cassiano;(071) 1643 2862;Sítio Nascimento, 47;CE;Rio de Janeiro;7;Impressora;700;5;3539.16;39.16;Levi Silva;2025-10-22;2025-10-30
9972;016.573.249-07;Rodrigo Vargas;+55 (011) 0862-4220;Viela Ana Luiza Cunha, 729;RJ;Petrópolis;2;Smartphone;1800;2;3641.59;41.59;Mateus Peixoto;2025-09-24;2025-10-17
9973;180.927.563-68;Ana Laura Brito;+55 (084) 8326-2999;Distrito de Guerra, 34;MG;Uberlândia;3;Fone de Ouvido;250;10;2544.96;44.96;Isabelly Araújo;2025-10-05;2025-10-06
9974;081.296.437-31;Yuri Vargas;+55 51 1223 5631;Lagoa de Leão, 52;RJ;Niterói;6;Monitor;900;1;937.85;37.85;Thomas Correia;2025-09-05;2025-09-21
9975;275.813.946-46;Luiz Miguel Gonçalves;21 4690-1563;Rua de Novaes, 9;MG;Juiz de Fora;2;Smartphone;1800;4;7243.82;43.82;Diego Fernandes;2025-09-02;2025-09-20
9976;621.574.380-17;Maria Vitória Carvalho;(021) 8243 4348;Aeroporto Oliver Correia, 28;MG;Uberlândia;6;Monitor;900;7;6310.78;10.78;Marina Guerra;2025-10-01;2025-10-29
9977;106.259.847-49;Isis Correia;71 7213-4549;Rua de Viana, 9;CE;Rio de Janeiro;9;Pen Drive;60;1;65.92;5.92;Isaque Novaes;2025-10-18;2025-10-30
9978;015.246.837-44;Ravi Araújo;+55 51 8212 5474;Lagoa Sampaio, 67;RJ;Fortaleza;9;Pen Drive;60;5;349.69;49.69;Felipe Rocha;2025-09-18;2025-09-25
9979;564.182.793-28;Igor Cirino;+55 (041) 2255 9215;Loteamento Cunha, 67;RJ;Petrópolis;9;Pen Drive;60;6;395.41;35.41;Felipe Pereira;2025-10-06;2025-10-27
